char_location,fragment,keyword,kw_start,metaphorical,project_id,type
5562.0,akes a VillageMahalia and Erin must shift their focus entirely towards Mahalia's journey through aggressive cancer treatment back to health - back to a life and future t,journey,81.0,True,e8df8c0ae6ae4ec6b7693840a301d2e7,journey
,,,,,00da87cbbc5cb89a16a2f3a756a0c9e1,none
3812.0,"and Koda were running around the yard and cuddling together in my bed. After the fighting, ticks, and other obstacles all seemed to fade away, I thought Tucker was home s",fighting,81.0,False,83f92cef11455302f56bb993c5503350,battle
679.0,ds progressive and experimental cancer research.It's been a long and frustrating journey to get to this point in my training and having your support as I get closer to t,journey,81.0,False,4eecb2e4d15ca0ae7f8ca285ede4419d,journey
2674.0,"ived in Columbus, Ohio, going through chemotherapy and a bone marrow transplant, fighting to survive. We were not allowed to see her other than through her window, becaus",fighting,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
12143.0,"from me telling our story: During this time, I want Bill to focus on nothing but fighting this cancer. During this time, I don't want him to stress about the hospital bil",fighting,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
1036.0,"er battles cancer, and as I watch yet another person whom I love go through this fight. This page is for my brother while he battles cancer. But in order to fully unde",fight,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
14344.0,"Please show your support for my brother during this difficult time, and help him fight through this battle against our longtime enemy, so we can put this Villain back ",fight,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
958.0,"er, we need the help of others to remain strong through this time, as my brother battles cancer, and as I watch yet another person whom I love go through this fight. Thi",battles,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
1080.0,"r person whom I love go through this fight. This page is for my brother while he battles cancer. But in order to fully understand who we are, who he is, I want to tell o",battles,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
1641.0,"this difficult time, because we need kindness and support to help us endure this battle, once again.  So here I go.The profile picture on this website shows my twin bro",battle,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
7112.0,it was just absurd to even think such a horrible thought! Going through my dad’s battle with cancer was when I finally came to realize that it’s not the actual devastat,battle,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
13181.0,"e extra boost of courage and strength that he may at some point need during this battle to want to continue on. Do you think you can help me with that? Anything, no mat",battle,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
14363.0,"pport for my brother during this difficult time, and help him fight through this battle against our longtime enemy, so we can put this Villain back into the shadows for",battle,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
2167.0,"y mother’s womb may also fall victim to, and be forced to stand up against my #1 enemy, whom I shall name here for theatrical literary purposes, The Cancer Villain. Th",enemy,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
14391.0,"this difficult time, and help him fight through this battle against our longtime enemy, so we can put this Villain back into the shadows for good, where he belongs.My ",enemy,81.0,True,a8b5b17d42c0d255f3d54b0a3053b670,battle
1141.0,"N be successful, along with radiation. We raise our hopes. We are in the biggest battle of our lives.We have started aggressive chemotherapy. But Hannah needs an even m",battle,81.0,True,2048f0d732f885fc854faf1fdd21a392,battle
6.0,"We CAN defeat Hannah’s childhood cancer, with YOUR help. A message from Hannah's parents, Juli",defeat,7.0,True,2048f0d732f885fc854faf1fdd21a392,battle
,,,,,6975101e3a9a8bf680e4d79cddbb8612,none
,,,,,7c8de23357a33eff332e8807a5cf98ed,none
2274.0,") this awful disease. This is where we come in!Cancer is not contagious, but our fighting spirit is.Please join our family and friends in this battle for Mimi to overcome",fighting,81.0,False,b5d15b13864a7c81a7ac78679e1f7511,battle
686.0,believe in a merciful Lord that is constantly providing us opportunities to keep fighting. WE BELIEVE IN GOD LOVE & MIRACLE... At this moment we are in need of you brothe,fighting,81.0,True,47b3535e622566c44dcb9d1f764a1301,battle
80.0,"Dear Friends and Family,Our mother Minerva Palacios Robles (Minnie) is currently fighting a battle with cancer (Neuroblastoma) and she needs your help. She has been deali",fighting,81.0,True,aa068ea80f9c07d3ced3bab319926192,battle
91.0,"s and Family,Our mother Minerva Palacios Robles (Minnie) is currently fighting a battle with cancer (Neuroblastoma) and she needs your help. She has been dealing with m",battle,81.0,True,aa068ea80f9c07d3ced3bab319926192,battle
154.0,ourageous battle against cancer nearing the end of her life. Angela's relentless fight has been inspiring and her unbreakable spirit is admirable and a show of her cou,fight,81.0,True,1b0572b61421f71020a9b298f8bdd1d1,battle
83.0,loving and beautiful friend Angela is transitioning out of a long and courageous battle against cancer nearing the end of her life. Angela's relentless fight has been i,battle,81.0,True,1b0572b61421f71020a9b298f8bdd1d1,battle
,,,,,9746a613c5dbfeb12221b8a97e2a2f0b,none
3580.0,nto remission. I’ve learned that Steve is one of those people. I’ve learned that fighting cancer without the benefit of a fully functioning digestive system is an additio,fighting,81.0,True,54fb6ded82b157a0c83df08d5a0434cb,battle
4597.0,"hts, prayers, vibes and meditations.Whatever that looks like, help us help Steve beat cancer.",beat,81.0,True,54fb6ded82b157a0c83df08d5a0434cb,battle
3803.0,cer can’t subside my best friend’s spirit.Steve is my best friend. He has a long path to recovery ahead of him. So many people have reached out with their kind though,path,81.0,True,54fb6ded82b157a0c83df08d5a0434cb,journey
,,,,,dc1522cf575ba7a5e5fa22d044ffed3a,none
2074.0,"teful for the help they have received to date but, unfortunately, more is needed.Fighting this Cancer is a long-term battle. But with the help of friends and community, w",fighting,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
984.0,ents. The treatments have been keeping the Cancer at bay but this is a long-term fight.  Didi recently suffered an additional setback that resulted in the discovery of,fight,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
1644.0,"ues to suffer from incapacitating headaches that have rendered her immobile. Her fight against Cancer has taken its toll on her ability to regularly work, keep up with",fight,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
3002.0,"gift of life that is our Didi get through this every day!! We won’t give up this fight and together with all of you, we can do this!!! With love and deep gratitude, we",fight,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
774.0," Cancer that took Steve Jobs and more recently, Aretha Franklin.   Didi has been battling stage 4 cancer for over a year.  She has undergone intense chemotherapy and curr",battling,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
2110.0,"d to date but, unfortunately, more is needed.Fighting this Cancer is a long-term battle. But with the help of friends and community, we are confident she can beat it!  ",battle,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
2187.0,"erm battle. But with the help of friends and community, we are confident she can beat it!  So, with some convincing, Didi has finally accepted that it is time to reac",beat,81.0,True,df023cca01d783f819af7d31781e3d7d,battle
,,,,,23105fbf2e53c76427fd77840f14833b,none
1656.0,"unt of Hanna's mom - Hope, as she is sparing Hanna the financial burden as Hanna fights for her life. Throughout this entire experience, Hanna has remained steadfast an",fights,81.0,True,a4772bb3dc4bb7abf0c49828c32c4170,battle
221.0,"s and giggles at her Freshman orientation last week, you'd never know that she's fighting a life threatening illness!In early January 2015, Emma's family noticed a lump i",fighting,81.0,True,f7e16e660917cb88953ded1e8057f250,battle
,,,,,cc376610146c9c740d64fafdbe9300d6,none
1028.0,"provide college scholarships to students who have beaten cancer or who are still fighting. Josh has organized an annual GORUCK event in Appleton, WI, with all proceeds be",fighting,81.0,True,8a846d60c3d69c5df96d2d40dcf65103,battle
1659.0, with difficult treatment and the bills that go along with them.Never out of the fight. Rangers Lead The Way!,fight,81.0,True,8a846d60c3d69c5df96d2d40dcf65103,battle
997.0,diatric cancer research and to provide college scholarships to students who have beaten cancer or who are still fighting. Josh has organized an annual GORUCK event in A,beaten,81.0,True,8a846d60c3d69c5df96d2d40dcf65103,battle
515.0, completely but Sarah’s battle isn’t over and we need all the help we can get to fight it. This is an aggressive cancer that requires extensive radiation and chemother,fight,81.0,True,0242a1828b482e072b2a10e1897e2983,battle
458.0,ergo emergency brain surgery. The mass was removed almost completely but Sarah’s battle isn’t over and we need all the help we can get to fight it. This is an aggressiv,battle,81.0,True,0242a1828b482e072b2a10e1897e2983,battle
,,,,,f973ae44ad8499dcbc3b8e1c54937737,none
55.0,We are raising money to help this little sweetheart  to beat cancer. Victor has been diagnosed with bladder cancer in April of 2018. To live ,beat,56.0,True,c79841a2399443cc7e164c479a6bc518,battle
,,,,,df4db750c6ae7d352aac984f026bd97a,none
,,,,,a51191d99eb24beabf1b83890e4a7fc4,none
109.0,"w or for those who have yet to find out, my mother Ilona Wojdylo has had quite a battle with cancer, here is her story. My brothers and I were raised by Ilona, a single",battle,81.0,True,d79e7b3e90ef8046e874690ff4f66f82,battle
713.0,"man, Faye should be enjoying all of life’s blessings and dancing with vigor, not fighting for survival.  Her best chance for recovery is a major surgery followed bychemot",fighting,81.0,True,fc92d0abc1ebaa4849e9e75db668643b,battle
1073.0,"ncology.   Receiving care during and after this treatment would give Faye a real fighting chance.However, the cost of the surgery, chemo, and top physicians is very expen",fighting,81.0,False,fc92d0abc1ebaa4849e9e75db668643b,battle
1495.0,"the financial burden of the treatment. We hope that Faye arises from this cancer journey with joyous victory - physically, mentally, emotionally, spiritually. Please hel",journey,81.0,True,fc92d0abc1ebaa4849e9e75db668643b,journey
567.0,"o step away from his Jiu-Jitsu academy to focus on his health and recent divorce battle.We also ask for prayers for Professor Javier, his two kids, and his family in th",battle,81.0,False,ba987318ffdcb5c9bcd28420f4289cb1,battle
878.0,"nsifying the struggle. We are heartbroken and angry, but will stop at nothing to fight for our little mama. We trust that Emilia will return to her silly little self, ",fight,81.0,True,03523280bb2be291c21937de74ed049a,battle
2895.0," you from the bottom of my heart for your generosity! Together, we will win this battle! Please keep our family in your thoughts and prayers.If you cannot make a donati",battle,81.0,True,03523280bb2be291c21937de74ed049a,battle
2886.0,"ely thank you from the bottom of my heart for your generosity! Together, we will win this battle! Please keep our family in your thoughts and prayers.If you cannot m",win,81.0,True,03523280bb2be291c21937de74ed049a,battle
972.0," little mama. We trust that Emilia will return to her silly little self, but the journey toward remission has only just begun. Now on top of everything else that has bee",journey,81.0,True,03523280bb2be291c21937de74ed049a,journey
,,,,,ff7c127aeee17edae03c824a0f9d4138,none
,,,,,67e2a6b66a641a675ca1b1d5c68e1a67,none
866.0,"e table covered, I could not see the tabletop.
You see, her sofrito was so award winning with friends and family, she would make bulk amounts to share it with everyone.
",winning,81.0,False,690ad75cf22ef577f3216bd8a6160fc6,battle
,,,,,982db641793d9e384e40943f1ebb471b,none
2514.0,devastating chapter. Pray for her Children as they watch their mother put up the fight of her life for them.  Pray for Alex as he watches the love of his life take on ,fight,81.0,True,d1f825b7763b61f002fdf551aaaedf94,battle
2605.0,"er life for them.  Pray for Alex as he watches the love of his life take on this battle. Pray for her family, her parents and everyone that is affected by all of this. ",battle,81.0,True,d1f825b7763b61f002fdf551aaaedf94,battle
