donation,cond_sex,cond_metaphor,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,age
13,male,literal,6,6,6,OO,OO,OO,<HS,75-100k,49
0,male,literal,4,5,6,N,N,M,B,<10k,44
12,male,journey,2,5,5,Y,N,F,M,OO,74
38,male,journey,13,6,6,N,Y,F,OO,50-75k,31
25,male,battle,3,5,6,N,N,F,B,OO,27
50,female,literal,12,5,5,N,Y,F,A,75-100k,41
28,male,battle,1,6,6,N,N,M,OO,>150k,48
32,male,journey,1,6,4,N,Y,M,D,10-25k,46
13,male,journey,3,6,6,N,Y,F,<HS,<10k,70
38,female,literal,2,6,6,N,Y,F,P,<10k,22
8,male,journey,2,6,6,N,N,OO,A,25-50k,69
44,female,battle,11,6,6,OO,N,F,D,25-50k,33
45,male,journey,1,5,6,N,N,OO,OO,<10k,52
7,male,battle,0,6,5,N,Y,F,<HS,<10k,45
30,male,literal,3,6,5,OO,N,M,OO,25-50k,70
8,male,journey,5,6,3,OO,N,F,B,OO,71
17,female,battle,3,4,6,N,N,OO,P,<10k,32
41,male,battle,0,6,6,Y,OO,M,A,<10k,28
15,male,battle,0,6,6,N,N,F,D,50-75k,30
37,male,battle,8,6,5,N,N,F,OO,25-50k,31
0,female,battle,3,5,5,N,N,M,B,>150k,49
15,male,battle,6,6,5,N,OO,M,HS,100-150k,74
8,female,literal,3,5,6,N,N,M,OO,25-50k,37
25,male,journey,42,6,5,Y,N,F,P,25-50k,23
48,female,journey,10,6,6,N,Y,NB,D,25-50k,68
0,female,literal,4,6,6,N,N,F,A,>150k,49
25,male,literal,6,3,2,N,N,M,D,<10k,34
7,female,literal,0,6,6,OO,OO,F,P,>150k,19
31,male,journey,3,6,6,OO,N,F,A,100-150k,34
33,male,literal,0,6,6,N,N,M,M,25-50k,29
18,male,journey,12,4,6,Y,N,F,P,OO,77
13,male,battle,6,4,6,N,OO,M,HS,10-25k,21
14,female,battle,3,6,4,N,Y,M,HS,75-100k,43
25,male,literal,3,6,6,Y,Y,M,A,25-50k,39
5,female,literal,2,5,5,N,N,M,B,75-100k,55
2,male,literal,13,4,5,N,N,F,B,50-75k,55
34,female,journey,4,4,5,N,Y,NB,HS,75-100k,28
25,female,literal,1,5,6,N,N,M,D,<10k,73
39,male,journey,10,5,4,Y,OO,M,D,10-25k,40
42,male,journey,18,6,6,Y,N,F,P,50-75k,26
7,female,literal,6,6,6,OO,N,NB,A,50-75k,21
2,female,literal,0,5,6,N,N,NB,B,10-25k,27
50,male,literal,48,5,6,N,N,M,D,10-25k,72
50,male,literal,1,6,6,Y,N,F,P,>150k,56
25,female,battle,1,6,6,N,N,M,<HS,75-100k,41
0,male,battle,16,6,6,N,N,NB,<HS,<10k,63
45,male,literal,2,5,5,N,N,F,<HS,<10k,51
7,male,journey,7,4,6,N,N,OO,<HS,OO,24
43,male,literal,6,6,6,N,Y,F,M,>150k,66
3,female,journey,3,6,4,OO,N,M,B,25-50k,55
20,male,literal,5,6,5,N,Y,F,HS,25-50k,37
32,female,battle,0,6,6,N,N,F,P,25-50k,51
8,female,literal,6,6,3,N,Y,F,B,100-150k,55
25,male,literal,12,5,5,N,Y,M,<HS,10-25k,34
50,male,battle,3,6,5,N,Y,OO,P,25-50k,53
27,male,journey,4,6,6,N,OO,F,M,75-100k,48
33,female,literal,2,2,4,N,Y,M,P,100-150k,32
25,male,battle,1,4,5,Y,N,M,D,75-100k,68
23,female,battle,22,5,6,N,N,M,D,25-50k,31
20,male,literal,12,6,6,OO,N,OO,A,75-100k,63
18,male,literal,9,3,1,Y,N,F,A,<10k,19
36,female,battle,18,6,5,N,OO,F,<HS,OO,27
14,male,battle,2,6,6,N,N,M,P,100-150k,21
26,male,journey,1,6,6,N,Y,M,D,75-100k,51
37,female,journey,12,5,2,N,N,OO,B,<10k,30
48,female,literal,1,6,6,N,N,M,<HS,10-25k,52
25,male,battle,16,6,6,N,N,F,P,25-50k,67
42,male,battle,7,6,6,OO,N,M,OO,<10k,19
30,male,journey,17,5,6,N,N,M,P,10-25k,18
50,female,battle,5,6,6,N,N,F,M,10-25k,51
25,male,journey,0,4,5,N,N,OO,D,>150k,34
1,female,journey,1,5,6,N,Y,M,M,25-50k,78
50,male,battle,1,6,6,N,N,F,HS,OO,66
4,male,literal,8,6,5,N,N,M,P,<10k,42
40,male,literal,4,6,6,Y,N,M,P,100-150k,39
22,female,battle,7,6,6,N,Y,M,B,>150k,66
25,male,battle,1,6,4,N,Y,F,P,OO,48
3,male,literal,2,6,5,N,N,OO,<HS,50-75k,42
18,female,battle,0,4,5,N,N,F,P,50-75k,65
50,male,battle,4,6,6,N,N,F,M,75-100k,52
5,male,literal,0,5,4,N,N,F,P,>150k,32
13,male,literal,9,6,6,N,Y,F,M,75-100k,29
29,male,journey,0,6,3,Y,N,M,OO,<10k,74
30,female,battle,0,6,6,N,OO,OO,M,<10k,43
46,female,literal,4,6,5,N,Y,F,<HS,100-150k,65
44,female,battle,7,6,5,N,Y,F,B,<10k,38
18,male,battle,5,6,6,N,N,M,HS,<10k,67
25,female,battle,2,6,6,N,Y,M,P,>150k,59
35,female,literal,0,6,5,N,Y,F,D,10-25k,29
10,female,journey,4,5,6,N,N,M,M,<10k,30
24,female,battle,0,6,6,N,N,M,<HS,50-75k,58
7,female,literal,1,5,6,OO,OO,M,<HS,100-150k,79
25,male,literal,12,6,6,OO,N,F,<HS,75-100k,57
50,female,literal,5,5,6,N,Y,OO,M,75-100k,18
2,male,literal,4,3,5,N,OO,OO,HS,100-150k,28
25,male,battle,2,5,6,N,N,M,A,OO,43
45,male,journey,1,4,6,Y,Y,M,HS,10-25k,68
46,male,journey,3,6,6,N,N,OO,A,100-150k,47
34,male,journey,9,6,6,OO,OO,M,OO,>150k,35
28,female,journey,0,4,6,N,Y,F,OO,<10k,21
25,male,literal,7,6,6,N,OO,M,<HS,75-100k,36
50,female,battle,6,5,2,N,N,M,P,10-25k,28
39,female,literal,1,6,4,OO,N,OO,D,>150k,65
25,female,battle,0,6,4,N,Y,M,OO,10-25k,48
0,male,journey,13,6,5,N,N,OO,<HS,50-75k,79
50,male,journey,1,6,6,N,Y,M,D,>150k,62
26,male,literal,1,6,6,N,Y,F,M,OO,62
12,female,journey,3,6,5,N,N,OO,P,>150k,63
28,female,journey,1,6,6,N,Y,F,P,10-25k,46
13,female,battle,1,6,6,N,N,M,HS,OO,30
39,male,battle,5,5,6,N,N,F,A,<10k,25
40,male,battle,4,6,5,N,N,M,M,OO,76
20,male,literal,0,3,6,N,Y,F,M,10-25k,69
18,male,journey,10,6,6,N,Y,F,D,OO,65
35,female,literal,11,6,4,OO,Y,F,B,OO,36
42,female,battle,9,6,6,N,OO,M,B,50-75k,43
0,male,literal,1,6,5,N,Y,F,B,25-50k,46
12,female,battle,1,5,6,N,Y,F,<HS,OO,49
28,female,battle,4,6,6,N,Y,F,M,>150k,66
0,female,literal,4,6,5,N,Y,M,P,>150k,27
0,male,battle,5,6,6,N,N,M,<HS,>150k,52
7,female,literal,6,5,5,N,N,M,D,<10k,78
47,male,battle,2,6,6,N,N,M,P,75-100k,66
11,female,literal,5,5,6,N,Y,M,P,75-100k,44
50,male,literal,3,4,6,N,N,F,<HS,100-150k,69
13,male,journey,5,5,6,N,OO,OO,D,10-25k,66
37,male,journey,8,6,4,Y,N,M,OO,>150k,22
12,male,battle,5,6,6,N,OO,F,M,10-25k,47
0,female,battle,5,5,6,OO,Y,F,A,50-75k,53
28,female,journey,13,6,6,N,Y,M,A,25-50k,54
39,male,battle,6,3,6,N,N,F,<HS,OO,34
37,male,battle,0,6,6,Y,N,F,M,10-25k,25
25,male,journey,4,6,6,N,N,F,OO,100-150k,42
0,male,battle,10,4,6,N,Y,M,HS,OO,63
45,male,battle,7,6,4,Y,N,NB,D,25-50k,27
9,male,battle,3,6,4,N,Y,F,P,OO,41
38,male,battle,15,4,6,OO,Y,M,HS,75-100k,38
25,female,battle,3,5,6,N,N,F,B,75-100k,75
0,male,journey,5,6,6,N,N,M,B,100-150k,48
29,female,journey,13,6,3,N,Y,OO,P,100-150k,50
0,male,battle,2,6,6,N,N,NB,B,10-25k,38
22,female,journey,2,6,6,Y,Y,F,<HS,10-25k,68
31,male,journey,2,6,6,N,N,M,OO,>150k,72
35,female,journey,8,6,6,N,Y,OO,OO,50-75k,34
45,female,journey,11,6,6,N,Y,OO,D,25-50k,43
25,male,literal,0,6,6,OO,Y,F,HS,OO,49
25,female,literal,2,5,5,Y,Y,M,<HS,25-50k,26
50,female,battle,0,4,6,N,Y,M,OO,100-150k,29
9,male,literal,5,6,5,N,N,F,OO,10-25k,77
4,male,literal,17,6,6,N,N,M,B,10-25k,51
0,male,battle,2,6,5,N,Y,M,A,25-50k,59
40,female,battle,2,5,6,N,Y,F,D,100-150k,25
41,female,battle,1,6,6,Y,N,F,<HS,<10k,31
38,female,literal,2,5,6,N,Y,OO,A,50-75k,38
35,female,literal,1,5,4,OO,Y,F,OO,10-25k,26
36,female,literal,6,3,6,N,N,F,B,<10k,26
8,female,battle,0,6,6,N,N,OO,B,OO,33
11,female,battle,6,6,5,N,Y,F,A,10-25k,78
37,male,journey,0,6,4,N,N,OO,<HS,50-75k,61
50,female,journey,1,5,6,N,Y,F,B,>150k,46
0,female,battle,5,5,6,Y,Y,F,<HS,10-25k,36
28,male,literal,8,3,5,N,N,F,HS,50-75k,37
25,male,literal,10,6,6,N,N,OO,OO,>150k,36
32,male,journey,7,5,2,N,Y,F,HS,75-100k,27
4,male,literal,2,6,6,Y,OO,M,B,100-150k,44
29,female,journey,2,6,6,N,N,M,M,10-25k,74
23,female,literal,8,6,6,N,N,OO,A,OO,60
0,female,journey,5,5,6,Y,N,F,D,<10k,55
25,female,journey,4,3,6,N,N,M,B,25-50k,34
38,female,journey,24,6,5,N,Y,M,B,100-150k,45
11,female,literal,1,6,6,N,N,M,D,OO,23
31,male,battle,2,5,6,Y,OO,M,B,25-50k,62
25,female,literal,2,6,6,N,N,M,B,75-100k,61
25,female,literal,2,6,5,Y,N,OO,M,>150k,43
30,male,journey,3,5,5,N,N,M,D,10-25k,23
0,female,literal,2,6,6,Y,Y,F,B,50-75k,60
37,male,journey,1,5,4,Y,Y,M,HS,OO,41
25,male,battle,3,5,5,N,Y,M,P,25-50k,19
25,male,battle,3,6,5,N,Y,M,<HS,10-25k,27
9,male,battle,2,6,6,N,N,F,HS,50-75k,36
19,male,literal,6,4,6,OO,Y,F,B,25-50k,55
50,male,literal,4,5,4,Y,N,M,B,100-150k,56
12,female,battle,2,6,6,Y,Y,F,HS,OO,79
50,female,literal,3,6,5,Y,N,NB,B,<10k,50
2,male,journey,8,5,6,N,N,F,P,50-75k,50
0,female,battle,1,6,6,N,OO,M,A,>150k,43
42,male,literal,5,5,6,N,OO,F,M,10-25k,61
48,male,journey,3,5,3,N,N,M,M,>150k,46
23,male,literal,10,6,3,N,Y,F,P,75-100k,52
49,female,journey,1,5,6,N,Y,OO,M,>150k,46
50,male,journey,4,6,5,N,N,F,M,25-50k,51
37,female,journey,10,2,6,OO,N,M,<HS,OO,35
11,male,literal,2,5,6,Y,N,M,M,10-25k,32
38,female,literal,3,6,6,N,N,OO,B,50-75k,25
7,male,journey,2,6,6,N,Y,F,<HS,10-25k,78
42,female,battle,7,6,6,N,Y,M,A,50-75k,46
45,female,battle,11,5,6,N,N,M,OO,OO,21
47,female,journey,9,6,6,N,Y,M,A,>150k,61
13,female,journey,7,6,6,Y,N,OO,OO,>150k,27
26,male,battle,8,6,6,Y,N,F,<HS,>150k,28
7,female,journey,0,4,6,Y,N,NB,D,25-50k,26
32,female,journey,8,6,6,N,OO,F,D,10-25k,18
39,female,battle,4,5,6,OO,Y,F,HS,100-150k,29
0,female,journey,5,6,5,N,Y,F,A,<10k,38
31,male,journey,4,4,6,N,N,F,D,<10k,38
44,male,battle,4,6,6,N,Y,F,D,50-75k,29
9,female,battle,1,6,6,N,N,M,M,75-100k,74
30,male,literal,2,6,6,N,Y,M,HS,OO,19
43,female,battle,0,6,6,Y,N,F,OO,OO,24
20,female,literal,2,4,6,N,Y,F,D,25-50k,71
0,female,literal,4,6,6,N,N,F,<HS,10-25k,57
0,female,literal,7,5,6,N,Y,NB,M,10-25k,34
0,female,battle,13,4,6,N,N,M,A,<10k,53
14,female,journey,6,6,5,OO,N,F,A,10-25k,27
50,male,battle,3,3,6,N,Y,F,B,>150k,36
23,female,journey,1,6,6,N,N,F,B,25-50k,51
25,female,battle,2,5,6,N,N,M,M,>150k,51
36,female,journey,1,6,5,Y,Y,F,HS,100-150k,22
20,female,literal,4,6,6,OO,N,F,HS,OO,58
37,female,battle,3,6,6,N,N,M,P,OO,43
25,female,battle,9,5,6,N,Y,F,<HS,<10k,26
32,female,journey,3,5,6,N,OO,M,P,OO,37
13,male,journey,2,4,5,N,Y,F,A,<10k,69
0,male,literal,5,6,5,OO,N,OO,M,75-100k,33
29,male,literal,16,6,6,Y,N,F,HS,75-100k,62
34,male,literal,8,4,6,OO,OO,F,M,75-100k,26
0,female,journey,6,6,6,Y,N,M,HS,OO,32
16,female,battle,4,4,5,Y,Y,F,M,OO,40
22,male,journey,1,6,4,Y,Y,M,A,<10k,67
29,male,literal,1,6,6,N,N,F,A,75-100k,74
35,female,journey,0,6,6,N,Y,F,HS,75-100k,25
30,female,literal,5,6,5,Y,Y,M,A,OO,64
25,female,journey,0,6,6,N,N,F,M,10-25k,64
1,male,journey,8,6,6,N,Y,M,A,25-50k,48
0,male,battle,3,5,5,N,Y,OO,<HS,10-25k,66
47,male,journey,11,6,6,N,N,OO,M,10-25k,57
11,female,literal,4,6,6,N,N,F,HS,100-150k,75
8,male,battle,8,4,5,N,N,M,D,<10k,22
29,female,literal,2,6,6,Y,Y,F,HS,75-100k,52
5,female,battle,4,3,5,N,OO,M,<HS,25-50k,63
0,male,battle,3,6,6,N,OO,M,OO,100-150k,59
15,female,journey,3,5,5,OO,Y,M,HS,>150k,78
48,female,battle,7,4,5,N,N,M,D,75-100k,60
5,male,journey,5,2,5,N,OO,F,HS,25-50k,27
5,female,literal,4,6,5,N,N,F,B,<10k,60
3,female,literal,3,4,6,N,Y,F,P,>150k,49
17,male,journey,12,4,6,N,N,F,OO,OO,72
11,female,journey,8,6,6,N,N,F,HS,OO,26
25,female,literal,6,5,4,N,Y,M,M,50-75k,70
37,male,battle,9,6,2,N,N,F,HS,OO,24
6,male,literal,3,6,6,N,Y,F,HS,100-150k,77
21,female,literal,6,6,5,N,Y,F,<HS,<10k,59
20,male,literal,3,6,5,OO,Y,F,B,75-100k,61
21,male,battle,9,4,2,N,OO,F,<HS,<10k,67
50,male,literal,0,4,6,N,Y,M,A,OO,50
29,male,literal,1,5,3,Y,N,F,D,25-50k,54
13,male,literal,0,3,6,N,Y,F,HS,25-50k,25
25,female,battle,7,6,6,OO,N,M,P,10-25k,19
47,female,literal,1,6,6,OO,N,M,M,10-25k,49
25,female,battle,5,6,6,N,N,M,M,>150k,52
18,male,literal,7,3,4,Y,N,M,OO,10-25k,68
28,female,literal,0,6,6,N,N,OO,A,50-75k,56
0,male,battle,0,5,4,N,Y,M,OO,25-50k,23
25,female,journey,1,6,6,N,N,F,P,50-75k,38
46,male,journey,15,6,5,N,N,F,<HS,OO,69
16,male,literal,8,6,6,N,N,M,A,OO,64
44,female,battle,6,6,4,Y,Y,F,OO,OO,32
36,female,literal,7,6,6,N,N,M,A,>150k,26
10,female,journey,2,5,5,N,Y,OO,<HS,<10k,78
31,male,literal,1,6,6,Y,N,F,A,100-150k,51
20,female,journey,0,6,6,N,N,F,A,75-100k,57
47,male,literal,7,4,6,N,OO,OO,P,75-100k,24
32,female,literal,4,6,6,N,N,M,<HS,100-150k,18
39,male,battle,0,6,6,N,N,M,OO,10-25k,67
0,female,literal,2,6,6,N,Y,M,HS,100-150k,76
0,male,literal,4,6,6,N,Y,NB,P,25-50k,30
37,male,battle,5,6,6,N,N,F,B,OO,70
50,female,literal,2,6,6,OO,Y,F,B,100-150k,53
14,male,journey,7,4,4,Y,N,M,B,50-75k,74
43,male,literal,0,6,6,Y,Y,F,HS,>150k,26
18,male,journey,2,6,4,OO,Y,F,HS,50-75k,65
47,male,journey,1,5,5,N,Y,F,P,<10k,55
50,male,literal,0,5,4,N,N,OO,M,10-25k,39
25,male,journey,0,4,6,N,Y,F,P,75-100k,45
0,male,battle,7,6,5,Y,N,M,HS,<10k,69
3,male,literal,1,5,6,N,N,F,M,50-75k,46
4,female,battle,4,6,6,OO,N,NB,A,100-150k,61
26,female,literal,3,4,6,N,N,NB,P,75-100k,45
9,female,literal,5,5,6,N,Y,OO,B,>150k,70
0,male,battle,6,6,6,OO,Y,F,<HS,<10k,62
32,female,literal,8,6,5,OO,Y,F,<HS,25-50k,49
42,male,journey,11,4,6,N,N,M,D,<10k,63
45,male,battle,0,6,6,Y,N,M,P,100-150k,70
50,male,journey,4,6,6,N,Y,M,OO,25-50k,47
24,female,journey,6,6,6,N,Y,M,D,75-100k,59
25,female,journey,7,6,6,N,Y,F,<HS,25-50k,35
4,male,literal,4,4,6,N,N,M,D,>150k,18
28,male,literal,8,6,6,N,Y,F,A,75-100k,53
27,female,literal,5,6,4,N,N,OO,OO,<10k,44
26,female,journey,2,6,5,N,N,F,P,OO,54
50,male,literal,1,5,6,N,Y,M,A,50-75k,37
45,male,journey,1,6,6,N,N,F,OO,50-75k,59
37,female,journey,10,3,5,Y,N,F,M,10-25k,42
15,female,journey,14,6,6,OO,Y,F,A,<10k,18
23,male,journey,7,6,6,N,OO,F,OO,OO,57
11,male,literal,1,6,5,N,N,F,D,100-150k,36
35,male,literal,13,6,5,N,N,M,HS,OO,42
9,male,journey,15,6,6,N,Y,F,<HS,25-50k,39
25,female,journey,0,6,6,N,Y,F,A,25-50k,56
38,male,battle,9,6,5,Y,N,NB,D,>150k,59
25,female,battle,0,5,6,N,N,F,<HS,OO,30
31,male,journey,5,2,5,OO,N,M,OO,25-50k,24
25,female,journey,5,6,6,N,N,M,HS,<10k,38
2,female,literal,11,4,2,N,Y,M,<HS,75-100k,48
39,female,journey,5,6,5,OO,Y,F,A,75-100k,72
17,female,battle,1,6,5,N,N,M,B,100-150k,66
39,male,journey,3,6,5,N,Y,M,P,10-25k,24
39,female,battle,0,5,6,OO,Y,M,M,25-50k,32
2,male,journey,0,6,4,OO,Y,F,D,OO,42
14,female,journey,7,6,5,N,N,F,HS,<10k,29
28,male,journey,10,6,6,N,OO,M,HS,50-75k,60
29,male,literal,9,6,6,Y,N,NB,P,50-75k,79
12,male,literal,7,6,6,N,Y,M,D,OO,47
25,male,literal,0,4,5,N,Y,M,HS,75-100k,76
8,male,literal,2,5,6,N,Y,M,D,25-50k,45
1,female,journey,1,5,4,OO,N,F,D,OO,31
16,female,literal,3,3,6,N,Y,OO,OO,10-25k,70
3,female,literal,1,6,6,N,Y,OO,A,100-150k,35
24,female,literal,17,6,6,Y,N,M,M,75-100k,47
25,male,journey,4,6,6,N,N,OO,M,10-25k,23
13,female,journey,8,6,5,N,Y,F,B,10-25k,21
31,female,journey,1,6,6,Y,N,M,HS,<10k,46
0,male,literal,4,6,6,N,N,M,OO,50-75k,60
14,female,battle,2,5,5,N,Y,M,OO,OO,59
50,female,literal,13,6,6,N,N,M,<HS,25-50k,24
26,female,literal,3,6,5,Y,OO,F,P,>150k,65
25,male,literal,2,4,5,N,N,OO,M,<10k,71
0,female,journey,4,6,6,Y,N,F,M,>150k,71
25,male,battle,4,6,6,Y,Y,M,HS,25-50k,64
36,female,literal,1,4,5,Y,N,M,<HS,>150k,48
44,female,battle,15,6,0,N,N,F,OO,OO,28
37,male,literal,1,6,6,N,N,F,HS,50-75k,19
25,female,literal,7,5,5,OO,Y,F,HS,10-25k,19
21,male,literal,3,6,6,N,Y,M,D,75-100k,62
7,male,literal,12,5,6,N,Y,F,B,50-75k,62
27,male,journey,1,4,6,N,OO,F,<HS,OO,24
0,male,journey,10,6,5,Y,Y,M,A,OO,28
25,male,battle,1,6,6,Y,Y,F,HS,25-50k,27
35,female,literal,4,6,6,N,Y,F,D,75-100k,35
21,male,literal,0,6,4,Y,N,F,OO,OO,71
30,male,journey,1,6,5,Y,N,M,A,100-150k,38
2,male,battle,0,4,6,N,Y,M,B,OO,56
46,male,battle,2,4,5,Y,Y,F,OO,OO,38
37,female,literal,1,6,5,N,OO,F,B,>150k,32
25,male,journey,3,5,6,Y,OO,OO,P,100-150k,24
30,female,literal,1,5,3,N,Y,F,HS,10-25k,39
6,female,battle,1,6,6,OO,N,M,OO,10-25k,45
0,female,battle,20,6,6,Y,Y,M,A,10-25k,49
23,male,journey,16,6,6,OO,N,F,HS,10-25k,67
34,male,battle,4,6,6,N,N,M,D,10-25k,22
37,female,battle,0,6,5,N,Y,M,M,OO,22
37,female,literal,0,5,6,Y,Y,F,<HS,<10k,28
18,female,battle,11,6,6,N,N,F,M,OO,22
33,male,journey,8,6,6,N,OO,M,M,OO,29
9,male,journey,0,6,6,N,N,M,B,50-75k,72
0,female,journey,6,6,3,N,Y,M,A,OO,32
25,female,literal,1,5,6,N,N,F,HS,50-75k,52
43,female,battle,1,6,6,N,Y,OO,B,<10k,67
26,female,literal,0,6,6,N,N,OO,D,25-50k,41
18,female,battle,1,4,5,N,Y,F,D,OO,70
19,male,journey,6,6,6,Y,Y,M,M,10-25k,75
0,male,journey,13,6,4,N,Y,F,M,25-50k,67
19,male,battle,1,6,6,N,Y,NB,OO,75-100k,70
24,female,battle,2,6,6,N,Y,F,M,>150k,68
30,female,journey,4,6,6,N,OO,OO,B,25-50k,37
50,female,battle,7,5,5,Y,N,M,D,<10k,35
2,female,journey,6,6,6,N,Y,M,<HS,OO,19
0,female,literal,4,5,6,OO,Y,F,P,OO,46
45,female,battle,1,6,5,Y,Y,M,A,<10k,18
18,female,literal,1,6,2,N,Y,F,B,75-100k,72
46,male,battle,18,6,6,N,Y,F,P,50-75k,40
32,female,journey,1,6,6,Y,N,M,B,100-150k,46
0,male,journey,6,5,6,N,N,OO,M,100-150k,51
39,male,literal,7,2,6,N,Y,M,D,100-150k,78
13,female,battle,7,6,6,N,Y,M,P,50-75k,32
4,female,battle,4,6,6,N,N,M,HS,100-150k,62
0,female,literal,20,3,5,N,N,F,OO,25-50k,29
14,female,journey,5,5,4,N,Y,F,<HS,75-100k,70
0,male,battle,0,6,4,N,N,F,A,50-75k,54
50,female,journey,1,6,4,N,N,M,M,OO,22
17,male,journey,5,6,5,N,Y,OO,P,10-25k,71
7,male,literal,1,6,6,OO,OO,F,<HS,OO,22
8,female,literal,7,6,6,N,Y,NB,<HS,75-100k,77
0,female,battle,0,6,4,N,OO,M,D,75-100k,42
27,male,battle,0,6,6,N,N,F,D,100-150k,63
0,female,journey,9,6,4,N,N,M,P,>150k,19
0,female,journey,4,2,6,N,Y,M,OO,75-100k,41
28,male,journey,9,5,6,N,OO,F,<HS,10-25k,22
35,female,literal,2,6,5,Y,Y,F,D,75-100k,34
9,female,journey,22,4,6,Y,N,M,B,10-25k,59
50,male,literal,10,6,6,N,Y,M,P,10-25k,79
50,female,battle,0,6,6,N,N,M,B,<10k,34
39,female,literal,5,6,6,N,Y,F,M,100-150k,20
10,female,journey,0,6,6,Y,Y,F,M,100-150k,75
50,male,journey,3,4,6,OO,N,M,<HS,OO,21
18,male,battle,9,6,6,N,Y,F,<HS,OO,74
50,female,battle,2,5,6,N,Y,OO,P,<10k,40
11,female,literal,7,6,6,N,N,F,P,100-150k,77
50,male,battle,13,6,6,Y,Y,M,A,50-75k,38
0,male,literal,2,6,3,N,Y,M,A,25-50k,38
45,male,battle,25,6,6,N,OO,M,M,75-100k,33
14,female,literal,6,6,6,N,Y,F,D,10-25k,44
16,female,battle,9,5,6,N,Y,M,<HS,>150k,77
29,male,literal,3,2,6,N,N,M,OO,100-150k,36
25,female,literal,2,6,5,N,N,M,D,>150k,28
50,male,journey,7,6,4,N,N,NB,D,10-25k,65
45,male,battle,0,6,5,Y,Y,F,HS,100-150k,29
19,female,battle,8,5,4,N,N,NB,D,10-25k,45
13,female,journey,14,6,3,N,Y,OO,<HS,25-50k,27
4,female,journey,2,6,6,N,N,M,<HS,50-75k,38
46,female,literal,4,6,6,N,Y,F,P,>150k,65
26,female,battle,8,6,6,N,N,NB,HS,<10k,66
31,female,journey,2,6,5,N,N,M,D,>150k,22
25,female,battle,12,6,6,N,Y,M,D,75-100k,37
9,female,journey,8,6,4,N,N,F,HS,50-75k,73
0,female,battle,1,6,6,N,Y,M,OO,100-150k,66
0,male,literal,5,6,6,N,N,M,P,10-25k,28
14,female,literal,1,4,5,N,N,F,D,<10k,45
4,male,literal,5,6,6,N,N,F,A,50-75k,49
46,male,battle,3,5,5,N,Y,M,A,75-100k,21
25,male,journey,1,6,6,N,N,M,HS,50-75k,58
12,female,literal,2,6,6,N,N,F,M,>150k,33
44,female,battle,1,6,6,Y,Y,M,A,75-100k,26
29,female,journey,4,5,6,N,Y,M,HS,>150k,46
32,male,battle,0,6,6,OO,N,M,D,OO,27
6,male,literal,4,5,5,Y,OO,F,D,>150k,41
25,male,journey,7,3,5,N,Y,M,D,10-25k,72
7,female,journey,33,6,6,N,OO,M,M,25-50k,73
3,male,journey,5,6,6,Y,N,OO,A,50-75k,57
25,male,battle,0,5,6,N,N,NB,M,50-75k,58
45,female,journey,1,6,5,N,N,F,P,<10k,22
39,male,literal,1,6,6,N,Y,F,OO,<10k,70
21,female,journey,5,6,4,OO,Y,M,B,100-150k,69
22,male,journey,0,4,5,OO,N,NB,HS,50-75k,77
26,male,journey,5,6,5,N,N,F,OO,10-25k,34
42,male,journey,0,4,6,Y,N,M,A,25-50k,67
33,male,journey,9,6,5,N,Y,F,A,50-75k,60
6,male,battle,5,6,5,N,N,M,M,10-25k,33
41,female,battle,1,6,6,OO,N,M,<HS,>150k,38
46,male,journey,2,6,6,Y,Y,F,D,>150k,31
35,female,literal,2,6,5,N,N,F,M,50-75k,27
39,female,literal,8,6,6,N,Y,F,OO,10-25k,26
50,female,battle,4,5,6,Y,N,OO,<HS,50-75k,52
37,female,literal,1,5,5,Y,N,M,OO,50-75k,76
12,female,literal,8,5,6,N,N,M,D,<10k,26
44,female,literal,1,6,6,N,Y,OO,OO,25-50k,59
38,male,journey,1,5,6,N,Y,M,OO,10-25k,20
23,female,literal,1,6,6,N,N,M,M,50-75k,66
21,male,literal,6,5,2,N,N,F,M,>150k,70
25,female,literal,5,6,6,OO,Y,F,B,>150k,63
6,male,literal,5,5,6,N,N,F,P,<10k,75
8,male,battle,1,6,5,OO,Y,M,M,25-50k,55
34,female,journey,1,6,6,N,OO,F,A,25-50k,69
0,male,literal,2,4,6,OO,N,M,B,10-25k,73
9,female,battle,6,5,5,N,N,F,OO,25-50k,58
49,female,literal,2,6,6,OO,Y,M,<HS,75-100k,62
11,female,battle,0,6,5,N,N,F,P,25-50k,38
39,male,battle,1,5,5,N,N,F,A,<10k,77
11,female,literal,2,5,5,N,N,OO,P,<10k,48
7,male,journey,0,5,2,N,OO,F,A,OO,18
20,female,literal,1,5,6,OO,N,F,A,50-75k,62
45,male,journey,12,5,4,Y,N,M,B,10-25k,71
8,female,journey,5,6,4,N,N,M,M,>150k,42
38,male,battle,13,5,6,N,Y,F,OO,10-25k,49
50,male,battle,0,6,5,OO,N,OO,M,OO,38
29,male,journey,2,6,4,N,Y,F,B,25-50k,24
35,female,literal,4,5,6,N,OO,F,OO,10-25k,20
35,male,literal,3,4,6,N,Y,F,B,50-75k,21
50,female,literal,14,5,4,N,N,F,A,75-100k,34
46,male,literal,3,4,4,N,N,F,<HS,>150k,42
37,female,battle,0,6,6,N,N,F,D,<10k,25
31,male,journey,14,6,2,N,OO,F,B,10-25k,43
