ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
hxynoo3ewevbuvpamj5g,45,male,literal,7927,10072,11174,43449,16933,13892,5325,3002,9406,8383,8346,13177,4132,4249,7640,4722,172215,1,2,thats very good,2,4,5,Y,Y,M,B,50-75k,Y,28,good,nice
hy0fwgv9yd2uuxb6j5ds,50,male,journey,2709,3143,5202,45606,9804,12226,8523,4280,8236,5028,3795,10205,4780,1945,1257,5685,132840,1,2,i feel so bad,1,6,6,N,N,M,HS,75-100k,Y,44,,
hyl7elwk2v2hydwefcpl,4,female,journey,7256,2844,3571,25071,15890,32495,6377,4193,5923,3790,6149,10182,4563,5815,1973,2512,139088,1,2,She is suffering from a rare condition.,2,4,4,N,Y,M,HS,25-50k,Y,20,,
hyx9lx5u9rl5z2yat5dt,33,male,journey,9360,6846,3296,13573,3899,17821,3655,7135,10938,3043,2341,7989,13057,23366,56267,3929,186769,1,2,I would describe it as a way to donate and give money to people through crowdfunding platforms ,1,5,4,N,N,M,B,75-100k,OO,25,To see how close consumer pay attention,no
hzrko0bayyhhkjye92th,30,male,battle,14871,5273,16591,13178,13405,5467,12319,2847,19138,12671,6853,12598,7272,2889,1728,7022,154903,1,2,,2,3,3,Y,Y,M,B,<10k,Y,46,,
j0ox2wqfjkby4plhtdx7,35,male,literal,39621,7818,7598,212431,40061,45170,62427,7443,6654,5772,6308,10776,4989,17664,11714,40352,528534,1,2,i'm happy to donate the little i can to you friend ,1,4,5,N,N,M,B,50-75k,Y,26,been charity,nice survey
j0xoylbzgja7fte3kpk2,25,female,battle,10101,1960,2554,27438,38915,20992,6229,3314,3372,6318,2660,9044,2577,26744,3192,3174,169203,1,2,Jennifer is battling cancer and it is an ongoing and taxing battle.,2,4,5,N,Y,M,A,<10k,Y,21,Generosity and will to give to those in need,
j1yhu9z51xxgmpphqhgm,0,male,journey,17687,2587,3222,51833,25489,26929,5498,4935,5038,2604,2527,10335,3727,15490,19161,9208,206847,1,2,Jason was diagnosed with stage 2 cancer. He's going to have to undergo many rounds of treatment.,5,4,6,N,Y,M,B,25-50k,Y,30,To see how we react to an emotional story.,Crowdfunding healthcare should be illegal. Universal healthcare should be the norm.
j21y8fowh4u231p7k092,30,female,literal,34532,1641,2684,29286,31752,52553,4728,4812,5426,2661,7729,9556,2789,35268,1839,33677,261431,1,2,"Jennifer has lymphoma and is undergoing chemotherapy. Jennifer has had some negative effects from the treatment, but overall seems to be doing well with it.",1,1,3,N,Y,F,B,75-100k,Y,33,My guess is the experiment was testing levels of sympathy evoked by different language.,
j3pfomvsouv6k8qhqcyb,1,male,battle,11378,2851,2260,22845,23689,38044,6396,3293,2121,6121,4717,11808,2183,47425,1822,4723,192236,1,2,"He's got lymphoma, and needs help to cover continuing medical bills. ",0,4,4,N,Y,F,A,<10k,Y,60,testing for compassion.  I'm over here doing MTurk studies to pay off MY medical bills. I can't afford to be compassionate.,
j3qgl98lxhlo97gqygkj,25,female,journey,12295,2071,5428,27151,49795,87813,8239,2714,2813,2304,3923,8516,3032,5973,1491,4461,229037,1,2,"She is about to undergo chemo for 3-4 months, every 21 says. According to her friend shes a nice person, pretty young and likely scared for her life. money could ease some stress",0,6,6,N,Y,M,<HS,10-25k,Y,30,,
j4853k67jf64wt63s5fq,5,male,journey,9484,2982,3059,26785,33883,81820,6795,5116,4427,3326,2080,15375,3204,23512,8651,27323,258518,1,2,"One of many thousands of people who don't have the coverage to pay for their medical expenses. Very sad, and a reflection on our country, but not unique. I myself am currently in this situation.",0,2,4,N,Y,M,B,50-75k,Y,49,Dunno,Nope
j65k0gnj2dy6nfd5qkvc,10,female,journey,18095,2048,3213,26317,37504,69107,5686,3237,4187,2778,4086,18858,3873,2493,1555,10580,214132,1,2,"Jennifer has a long road to recovery, and there is no guarantee that she will ever have the quality of life most of us enjoy. Her unexpected health problem is major, and she needs support and assistance in order to live and pursue healing.",5,6,5,N,Y,F,B,75-100k,Y,60,,
j696vtnf0tm79ecbsxtp,25,female,battle,17354,10584,4756,38593,32170,84289,3791,1479,3474,1787,1635,7990,2450,5102,1875,5057,223120,1,2,Jennifer is a young lady who is in need of help.  She is battling lymphoma and needs help.  She will need chemo and possibly radiation thearopy as well,3,6,6,N,Y,M,B,50-75k,Y,42,thoughts on empathy,
j6fh09kv5emcfeu74q7f,25,female,literal,13091,3880,4038,39195,46191,70187,8289,3905,5143,3826,2962,9783,5897,27127,18395,19825,283921,1,2,"She is very sick and requires medication every 21 days that is very costly.  If you are able to help donate to her fund, she will be helped in a financial way.",2,6,6,N,Y,M,A,25-50k,Y,53,How likely i am to donate money to a sick person.  How much empathy I have.,It was hard to remember the details after a while
j6strf4q1x1xg267aqju,50,female,literal,30051,2804,2537,42936,39526,26819,8255,2705,3908,5894,2047,9816,2746,7959,1718,41905,231952,1,2,"After a complicated surgery, Jennifer is now fighting against cancer. She's regaining some energy, but she still has a long way to go.",1,6,6,N,Y,F,B,25-50k,Y,22,Testing empathy,
j7105w33183nwwzur4r0,45,male,battle,31487,4520,8317,74372,59488,172751,26871,16431,8934,7394,3471,11426,7360,4861,1275,3696,443136,1,2," it can be difficult to know the right thing to say,but Jason need help to protect his life
",3,6,6,N,N,M,M,50-75k,Y,37,,
j72cglpvfqs91myv9buo,40,male,literal,15325,2204,4509,20859,11096,34906,5007,7460,9468,2628,2483,11927,10831,4725,3593,3874,152037,1,2,He is in a situation where is he dealing with Lymphoma. There is a need for others in his position.,2,5,4,N,N,M,M,100-150k,Y,47,,
j763ogvaajrvk27eumgc,5,male,battle,38324,4764,5211,63120,82532,62281,7715,5124,6293,4116,2885,11200,3380,26542,11102,15240,351331,1,2,"Jason is unfortunately battling with lymphoma, a type of cancer. Jason is going to need money to help him get through this, but more than that he'll need friends.",1,2,4,N,N,M,A,25-50k,Y,32,To see how much people donate when there is a conflict of interest.,This was a fun survey.
j7oy429ejchsrszw9jvu,0,female,journey,10662,2193,4417,30938,28474,43402,4805,3993,3241,2882,2600,9374,3279,15324,4038,5567,175840,1,2,Jennifer is very sick and is needing chemo every 21 days for the next 3-4 months. She will need money to cover her expenses while she continues her hard road to recovery. ,3,1,2,N,Y,F,M,100-150k,Y,37,See how a sad story will influence our charity giving. ,none
j8kemabxllgdxtr4f59n,20,male,literal,19655,1812,3066,24369,24924,79828,5275,10951,5829,3083,1868,17863,2576,2496,1753,15336,221115,1,2,"Jason has had a tough life in regards to his health- he has been diagnosed with stage II Lymphoma after going through surgery for Thyroid problems. He's going to need chemotherapy and local radiation treatments, and is going to need help to pay for them. ",3,4,4,N,Y,F,B,10-25k,Y,24,,
j8nas0rzl3d5r7d5yvde,30,male,battle,45885,12065,11854,29055,12359,13009,6271,3947,7700,7484,3089,15600,7799,5764,5643,11033,198632,1,2,nothign,5,3,3,Y,Y,M,P,50-75k,Y,34,nice,nice
j8wsvbjwqbp8938ol3hm,15,male,literal,140996,15478,128527,233112,98100,654977,68644,54970,35520,29359,75936,27973,39059,11835,91502,40375,1763394,3,2,jason knows that he has a heart of gold,5,5,4,N,N,M,B,50-75k,Y,44,,l love to help others
ja1lgt0g0b6pu2xwdjz3,25,male,journey,12777,3472,4297,42209,71200,106379,11207,4002,4274,4094,4544,21562,9223,5930,2867,41203,349606,1,2,Jason has to go through chemo and more to fight his lymphoma; it will be a long and painful journey to the other end to get healthy again. Any amount you can give will help tremendously to ease the burden of the costs.,0,6,5,Y,Y,F,A,<10k,Y,70,not sure,
ja5qgx2amh3dzm2orfz0,0,male,literal,11747,3428,3379,25029,34495,100053,10104,2954,4613,2803,3471,8366,5342,16522,4199,5492,242516,1,2,"I would say that his situation is not great, and he suffers frequently from nausea and fatigue due to his treatments. I would also mention that his treatment will probably continue for 3-4 months as he battles Lymphoma.",0,4,6,N,Y,M,HS,25-50k,Y,38,"To see how we view a plea for a donation, and how we respond to it.",None.
jd68dxtclbfudld0v7ey,1,male,literal,5153,2556,3587,46085,54539,39933,8794,3951,4371,2910,3340,66427,4265,6958,2485,4533,260350,1,2,Jason was diagnosed with Lymphoma and is undergoing chemo and radiation. His best friend is raising money to help.,12,6,6,Y,Y,F,HS,10-25k,Y,58,,
jdn5fzp7nkrrky3cwckh,25,female,literal,7947,1828,3003,25437,21182,28822,4049,2597,2935,2192,2507,8737,3621,2317,1304,4015,122870,1,2,Jennifer has cancer. Jennifer has a heart of gold and needs help financially.,5,4,5,N,N,F,P,100-150k,Y,38,,
jdnovn98dt08ql21jtkv,50,male,journey,37488,4258,5044,34431,98557,79321,10737,7252,9931,6190,4698,20289,7168,54427,3495,31630,419485,1,2,"Jason has stage II lymphoma and is seriously ill. He is going to need many chemotherapy treatments, doctor visits, and even possibly radiation treatments in the next few months.",3,6,6,N,Y,F,A,<10k,Y,57,,
jf7rorsyanxvq6q9el3q,10,male,battle,10457,2329,3160,33345,55989,83308,16669,2510,5270,2392,2536,9802,2875,23173,3875,12341,270768,1,2,"Jason is in for a long battle with lymphoma, but for now he is keeping the faith and is ready to battle his cancer until he wins. He will have to have chemotherapy and possibly radiation as well, but he's ready to fight.",4,6,6,N,Y,M,B,50-75k,Y,33,Looking at people's willingness to donate to people who are undergoing tough times.,Well done.
jfaub1lsyblasedj7wez,15,male,battle,6245,1902,2624,18136,26356,42587,4162,3829,3067,3013,2096,10539,3293,2505,969,3673,135482,1,2,Jason is currently undergoing treatment for cancer and recently had surgery on his thyroid. His best friend is helping to raise money to support his medical treatments. ,5,4,4,N,N,F,M,75-100k,Y,31,,
jh2jdchfmr6nczaaycma,10,male,journey,11627,2496,2895,21092,334645,86127,5293,6629,5460,2489,2346,8367,3481,12222,3395,50225,559205,1,2,Jason has a lymphoma...you should help him out. I am donating 10 bucks...can you match?? ,10,4,4,N,N,M,A,75-100k,Y,50,Willingness to give money,No
jhkasfd02ossvenryo49,10,female,journey,5976,2124,2597,40288,43716,90174,4557,2495,4771,3598,2965,7503,3200,11011,3252,14120,242671,1,2,I read about a woman who found out she had Lymphoma after she had surgery for thyroid problems and her friend is raising money to help pay for the treatments she will have to have to fight the cancer. It's really sad that she has to struggle with this and hopefully enough money can be raised to at least make the financial part of the whole thing bearable.,5,5,6,N,Y,F,B,25-50k,Y,56,How willing people are to help other people.,No
jhl6dg2cqf6qfrd8281m,0,male,battle,7192,3790,3387,24974,38398,54121,5363,6214,6076,5801,3164,14668,3797,19422,7974,11781,216822,1,2,it sounds like he is pretty sick but on the up as far as energy. he is undergoing a lot of chemo and other medical treatments and has high spirits.,6,4,5,N,Y,F,HS,25-50k,Y,38,how people would empathize monetarially when given a situation.,interesting thanks and good luck
jk54r7ualokoacm9o3hv,50,male,literal,48077,3087,3009,42152,74988,93152,9228,10698,8349,4587,3495,22261,4348,31665,2135,31889,394173,1,2,"He has stage two lymphoma, and has started chemo, which will continue every 3 weeks for the next 3-4 months. He may also have to have radiation therapy.",3,6,6,N,Y,M,HS,50-75k,Y,60,Empathy and greed,
jknp8nosw4rz6ayjf2t2,20,female,battle,81818,3648,5525,76299,82730,86156,18885,4368,12959,14268,5998,33552,6667,10154,8608,9826,462458,1,2,"she has a disease and needs chemo, her friend is raising money to help with her treatments",2,6,6,N,N,F,HS,<10k,Y,52,not sure,thank you
jkqlbx0qaqs1xuq76hfl,20,female,journey,18655,2394,5118,37325,86854,99032,9839,3622,4422,4702,2919,14844,4893,2469,2077,48252,347874,1,2,"This person had surgery on her thyroid and then afterward, found out that she had cancer. Her friend is raising money to help with the expensive treatment and other expenses.",0,3,5,N,Y,M,B,10-25k,Y,49,,
jmjkv39se3ol527wg1wr,25,male,literal,19369,2513,6198,75139,14162,50636,5298,7395,7724,64942,5122,25899,6062,3601,1351,9484,306327,1,0,"Jason was an ancient Greek mythological hero and leader of the Argonauts, whose quest for ... Jason readily accepted this condition. Hero,"" there was a reference to the mythical Jason when Jason Grace and his friends encounter Medea",5,5,5,N,Y,M,M,75-100k,Y,29,,
jmyhrledl6cat95sexg9,40,female,battle,26606,5179,6446,28499,243994,708625,7012,3775,9524,4149,4138,13946,31994,95067,7338,7092,1205376,1,2,Jennifier was undergoing a complicated thyroid surgery  and after she can fight with chemotherapy.She will receive treatments for every 21 days for the net3-4 months.Please help to the Jennifier for further treatments,5,5,6,N,N,F,M,25-50k,Y,60,Reading a passage and answer some questions,Nice
joyt528veg7ly4f9qzu6,49,male,literal,7239,3212,3909,30427,29152,51799,5470,2632,4512,2882,2114,11885,3026,2092,1102,17587,179459,1,2,Jason has lymphoma and has frequent treatments. His friend set up a fundraiser to help cover the bills for Jason,12,6,6,N,N,M,HS,10-25k,Y,23,,
jqcf9p69pkyu7gskhtyr,41,male,battle,8939,2824,2501,13435,4370,14854,4596,2149,2677,3084,2068,6123,6536,2507,2470,1533,81295,1,2,Jason has lymphoma. He needs money for surgery.,2,4,4,N,Y,F,B,50-75k,Y,33,,
jru2eooynwrt0kwxww9n,40,male,journey,38616,2455,3408,38524,64305,132189,8273,7199,14957,11164,6056,11600,3381,352102,20101,48963,763662,1,2,Jason underwent thyroid surgery and is now diagnosed with Lymphoma. Jason has a heart of gold.  Doctors say he needs chemo and radiation. His friends are helping to raise money to help pay for Jason's medical expenses.,5,5,6,Y,Y,F,A,100-150k,Y,45,Perhaps this is a study to learn if people are compassionate or not towards others in certain situations.  If you've experienced something similar in your life then I would be inclined to think that you would have more compassion for others than say someone who has not experienced it before and therefore not as understating and therefore are less compassionate.,"I thought this survey was straightforward and clear, thank you!"
js6chrbaag93sqakhrdk,25,female,journey,192249,166036,5734,231571,158345,46067,127488,3437,8091,30579,3118,15043,20253,13294,5151,77063,1105763,1,2,She is sick and fighting for her life. Jennifer needs help with paying for treatments so it is one less thing she has one less thing to worry about. ,5,3,4,N,Y,F,HS,<10k,Y,43,Emotions towards others in need. ,thanks.
js71tajw6gbw611sxg9y,9,male,literal,31692,2547,3452,18418,22592,35464,7758,6273,3063,2870,8343,8300,3312,1995,878,13109,170581,1,2,"Jason is just like anyone's friend. Well all know one. Caring, kind and compassionate.",0,5,5,N,N,M,A,>150k,Y,20,,
jsr12uw6svpzl59saxd7,43,female,literal,6076,4398,5113,9647,8384,11149,4701,2764,3782,2132,3484,7522,7035,1998,2814,28531,111296,1,2,IT IS BEEN TO BE GOOD,5,5,5,N,Y,F,P,25-50k,Y,65,,
jta6k6ey948hpf6dgvb7,25,male,literal,73865,2811,5878,61026,65230,43517,11544,4639,5858,5472,3696,11755,4038,13204,2596,17237,332837,1,2,Jason had thyroid surgery.  After he was diagnosed with lymphoma and has to go through the standard treatment and activities for that.,0,2,3,N,Y,M,B,>150k,Y,46,empathy/sympathy,
jtfh2fx6u3jps0xdor0c,50,male,journey,2886,1488,2875,17374,22898,8124,4196,2700,3513,2724,2299,9419,3400,8342,1440,1411,95449,1,2,"Hopeful, but scary.",12,5,5,N,Y,F,M,25-50k,Y,29,Generosity and empathy,
jtg3xqgvg7vdambgf0mp,2,male,journey,7304,2132,3093,19775,29774,50434,2923,4396,4361,3047,4048,7865,3812,17062,4603,10578,175909,1,2,He is recovering from lymphoma for the next few months. He is doing ok but could use more help,15,3,4,N,N,M,P,>150k,Y,45,Sympathy for certain situations,No
jtoef9l5dudg0w07tuqb,25,female,battle,33276,2803,3668,31933,49197,41528,12239,6164,12286,3518,3955,14998,4974,4912,1968,42146,269991,1,2,Jennifer is battling lymphoma following a thyroid procedure. She has a fighting spirit.,1,6,6,N,Y,F,B,OO,Y,32,,
jtojfvp23hzouw37s9k0,43,male,battle,16235,8458,7648,38030,23430,254281,26258,11475,26831,12748,5782,12943,5550,27277,12283,9405,498835,1,2,As Jason's best friend.  I am raising money to help pay for the many expenses that will come along during the lengthy road ahead.,3,5,6,N,N,M,M,50-75k,Y,30,Good,Very nice
ju7v6lbtdeg6h59u803x,35,male,journey,5434,1881,2901,124288,7325,2690,5465,3880,5916,2988,2882,14876,4073,2448,1311,6533,195132,1,2,,5,4,4,OO,OO,M,B,50-75k,Y,25,,
jv7tmtva9olddkmvtpca,35,female,battle,9383,7900,9668,11633,26870,80663,4502,6187,7755,11430,5822,28007,7059,3276,2312,8252,230983,1,2,I appreciate the all for helping her through his difficult battle..,8,4,5,N,N,F,B,25-50k,Y,29,,
jve7l9qkgkhopqou0shz,38,female,literal,76410,2580,4735,52220,73798,92965,11094,3914,10757,8792,4388,14622,4449,154212,17374,54433,587700,1,2,"Jennifer has cancer and will be going through chemo for a couple of months. During this time she has some expenses, so her friend's crowdfunding for her.",3,4,4,N,Y,F,B,<10k,Y,23,I thing the experiment was testing to see how willing we were to give based on our lives (if we could relate to the person in need) and our current financial situation (how much $50 could mean to us).,not really
